Geneid	HISAT2 on data 10 and data 9: aligned reads (BAM)
WASH3P	306
DDX11L9	0
DDX11L10	0
POLR3K	235
SNRNP25	1226
RHBDF1	507
MPG	575
NPRL3	916
HBZ	2
HBM	0
HBA2	604
HBA1	123
HBQ1	24
LUC7L	1463
ITFG3	723
RGS11	1770
ARHGDIG	2444
PDIA2	467
AXIN1	499
MRPL28	994
TMEM8A	562
LOC100134368	3
NME4	1129
DECR2	206
RAB11FIP3	2387
LINC00235	2
SOLH	531
MIR3176	1
C16orf11	2
NHLRC4	20
PIGQ	1152
RAB40C	807
WFIKKN1	55
C16orf13	837
FAM195A	380
WDR90	249
RHOT2	1233
RHBDL1	483
STUB1	992
JMJD8	299
WDR24	261
FBXL16	10233
METRN	4345
FAM173A	522
CCDC78	164
HAGHL	686
NARFL	751
MSLN	1
MSLNL	6
MIR662	0
RPUSD1	424
CHTF18	164
GNG13	26
PRR25	4
LMF1	2159
SOX8	1617
LOC146336	0
SSTR5	6
C1QTNF8	5
CACNA1H	385
TPSG1	8
TPSB2	4
TPSAB1	2
TPSD1	2
UBE2I	1172
BAIAP3	825
C16orf42	656
GNPTG	1482
UNKL	413
C16orf91	125
CCDC154	70
CLCN7	1405
PTX4	0
TELO2	548
IFT140	571
TMEM204	375
CRAMP1L	386
HN1L	228
MAPK8IP3	3855
MIR3177	0
NME3	1111
MRPS34	489
EME2	31
SPSB3	853
NUBP2	684
IGFALS	13
HAGH	1004
FAHD1	257
C16orf73	14
LINC00254	0
HS3ST6	0
SEPX1	494
RPL3L	0
NDUFB10	1413
RPS2	4711
SNORA10	1
SNORA64	2
SNHG9	89
SNORA78	2
RNF151	3
TBL3	342
NOXO1	28
GFER	429
SYNGR3	902
ZNF598	417
NPW	2
SLC9A3R2	1862
NTHL1	250
TSC2	1235
PKD1	4025
MIR1225	0
MIR4516	0
MIR3180-5	0
RAB26	622
SNORD60	6
TRAF7	692
CASKIN1	2140
MLST8	1332
C16orf79	150
PGP	732
E4F1	474
DNASE1L2	60
ECI1	772
RNPS1	1755
MIR3677	0
MIR940	7
MIR4717	0
ABCA3	2178
ABCA17P	24
CCNF	96
C16orf59	55
NTN3	6
TBC1D24	781
ATP6V0C	2978
AMDHD2	147
CEMP1	204
MIR3178	0
PDPK1	1011
LOC652276	24
FLJ42627	86
ERVK13-1	258
KCTD5	440
PRSS27	43
LOC100128788	4
SRRM2	5894
TCEB2	2426
PRSS33	0
PRSS41	0
PRSS21	3
ZG16B	2
PRSS30P	58
PRSS22	2
FLYWCH2	394
FLYWCH1	883
KREMEN2	50
PAQR4	458
PKMYT1	8
LINC00514	4
CLDN9	42
CLDN6	2
TNFRSF12A	89
HCFC1R1	1092
THOC6	109
CCDC64B	4
MMP25	26
IL32	293
ZSCAN10	0
MGC3771	7
ZNF205	218
ZNF213	296
OR1F1	0
OR1F2P	0
ZNF200	90
MEFV	2
FLJ39639	14
ZNF263	316
TIGD7	299
ZNF75A	248
OR2C1	0
MTRNR2L4	3
ZNF434	250
ZNF174	109
ZNF597	26
NAA60	1000
C16orf90	0
CLUAP1	423
NLRC3	173
SLX4	209
DNASE1	42
TRAP1	1066
CREBBP	1238
ADCY9	551
SRL	104
LOC100507501	23
TFAP4	69
GLIS2	629
PAM16	3
CORO7-PAM16	0
CORO7	152
VASN	410
DNAJA3	675
NMRAL1	454
HMOX2	642
C16orf5	3033
C16orf96	20
FAM100A	440
MGRN1	1256
NUDT16L1	776
ANKS3	465
C16orf71	31
ZNF500	175
SEPT12	7
LOC440335	4
ROGDI	1626
GLYR1	2060
UBN1	356
PPL	114
SEC14L5	392
NAGPA	358
LOC100507589	19
C16orf89	877
ALG1	153
FAM86A	39
RBFOX1	835
TMEM114	0
METTL22	106
ABAT	7764
TMEM186	96
PMM2	98
CARHSP1	1068
USP7	1628
C16orf72	475
MIR548X	0
GRIN2A	565
ATF7IP2	168
EMP2	729
TEKT5	4
NUBP1	142
FAM18A	207
CIITA	11
DEXI	751
CLEC16A	702
SOCS1	15
TNP2	0
PRM3	0
PRM2	0
PRM1	0
RMI2	34
LITAF	969
SNN	5838
TXNDC11	345
ZC3H7A	762
BCAR4	0
RSL1D1	885
GSPT1	1702
TNFRSF17	0
SNX29	648
CPPED1	315
MIR4718	0
SHISA9	275
ERCC4	194
MKL2	760
MIR193B	0
MIR365A	0
PARN	360
BFAR	375
PLA2G10	1
ABCC6P2	6
NOMO1	721
MIR3179-1	0
MIR3179-2	0
MIR3179-3	0
MIR3180-3	0
MIR3180-1	0
MIR3180-2	0
NPIP	369
PDXDC1	792
NTAN1	448
RRN3	611
MIR3180-4	0
MPV17L	137
C16orf45	1495
KIAA0430	1693
NDE1	173
MIR484	0
MYH11	5081
FOPNL	498
ABCC1	128
ABCC6	19
NOMO3	52
PKD1P1	287
XYLT1	871
NOMO2	284
ABCC6P1	9
RPS15A	3823
ARL6IP1	7862
SMG1	1431
TMC7	145
COQ7	299
ITPRIPL2	419
SYT17	257
CLEC19A	0
TMC5	6
GDE1	1381
CCP110	708
C16orf62	958
C16orf88	198
IQCK	1705
GPRC5B	10236
GPR139	0
GP2	0
UMOD	0
PDILT	0
ACSM5	202
ACSM2A	0
ACSM2B	0
ACSM1	11
THUMPD1	561
ACSM3	4
ERI2	155
LOC81691	51
DCUN1D3	72
LYRM1	564
DNAH3	1
TMEM159	84
ZP2	0
ANKS4B	0
CRYM	466
CRYM-AS1	0
SNX29P1	0
NPIPL3	26
LOC100190986	0
LOC100271836	12
SLC7A5P2	12
METTL9	1940
IGSF6	12
OTOA	0
RRN3P1	134
UQCRC2	2212
PDZD9	2
C16orf52	368
VWA3A	140
EEF2K	380
POLR3E	268
CDR2	202
RRN3P3	47
LOC641298	24
LOC100132247	390
LOC653786	5
MIR548AA2	0
MIR548D2	0
HS3ST2	63
USP31	408
SCNN1G	0
SCNN1B	2
COG7	359
GGA2	892
EARS2	347
UBFD1	736
NDUFAB1	683
PALB2	145
DCTN5	929
PLK1	54
ERN2	0
CHP2	6
PRKCB	2250
CACNG3	557
RBBP6	852
TNRC6A	1322
SLC5A11	28
ARHGAP17	390
LOC554206	10
LCMT1	372
LOC100506655	0
AQP8	5
ZKSCAN2	142
HS3ST4	222
C16orf82	0
JMJD5	92
NSMCE1	680
FLJ21408	2
IL4R	200
IL21R	11
LOC283888	8
GTF3C1	1267
KIAA0556	510
GSG1L	225
XPO6	1302
SBK1	567
EIF3CL	0
EIF3C	0
CLN3	313
APOBR	38
IL27	2
NUPR1	616
CCDC101	109
SULT1A2	41
SULT1A1	430
ATXN2L	1214
TUFM	2133
MIR4721	0
SH2B1	1368
ATP2A1	15
LOC100289092	6
RABEP2	289
CD19	13
NFATC2IP	436
MIR4517	5
SPNS1	455
LAT	170
RRN3P2	40
SNX29P2	8
LOC606724	2
BOLA2	0
BOLA2B	0
SLX1A	0
SLX1B	0
SLX1A-SULT1A3	0
SLX1B-SULT1A4	0
SULT1A4	0
SULT1A3	0
LOC613038	0
LOC388242	0
LOC440354	48
SLC7A5P1	4
SPN	62
QPRT	405
C16orf54	18
ZG16	0
KIF22	377
MAZ	2646
PRRT2	2022
C16orf53	707
MVP	651
CDIPT	1606
LOC440356	25
SEZ6L2	1053
ASPHD1	1610
KCTD13	477
TMEM219	2345
TAOK2	1709
HIRIP3	574
INO80E	328
DOC2A	597
C16orf92	0
FAM57B	312
ALDOA	12044
PPP4C	628
TBX6	48
YPEL3	2485
GDPD3	62
MAPK3	3158
CORO1A	516
LOC613037	30
LOC595101	2
CD2BP2	1192
TBC1D10B	829
MYLPF	2
SEPT1	134
ZNF48	198
ZNF771	251
DCTPP1	302
SEPHS2	531
ITGAL	151
MIR4518	1
ZNF768	998
ZNF747	220
ZNF764	141
ZNF688	244
ZNF785	174
ZNF689	63
PRR14	518
FBRS	858
SRCAP	1227
SNORA30	0
PHKG2	470
C16orf93	3
RNF40	1396
ZNF629	595
MIR4519	0
BCL7C	386
MIR762	0
CTF1	130
FBXL19-AS1	59
FBXL19	882
ORAI3	318
SETD1A	489
HSD3B7	127
STX1B	1754
STX4	551
ZNF668	164
ZNF646	243
PRSS53	98
VKORC1	478
BCKDK	562
KAT8	538
PRSS8	2
PRSS36	12
FUS	3346
PYCARD	38
TRIM72	3
PYDC1	48
ITGAM	28
ITGAX	35
ITGAD	2
COX6A2	4
ZNF843	6
ARMC5	280
TGFB1I1	312
SLC5A2	6
C16orf58	779
AHSP	2
CSDAP1	5
KIAA0664L3	32
ZNF720	131
ZNF267	98
HERC2P4	0
LOC729264	8
LOC390705	0
TP53TG3B	0
TP53TG3	0
TP53TG3C	0
SLC6A10P	2
LINC00273	0
UBE2MP1	71
LOC283914	0
LOC146481	25
LOC100130700	0
FLJ26245	0
ANKRD26P1	0
SHCBP1	12
VPS35	1191
ORC6	27
MYLK3	13
C16orf87	94
GPT2	4333
DNAJA2	1261
NETO2	279
ITFG1	621
PHKB	1194
ABCC12	90
ABCC11	33
MIR548AE2	0
LONP2	813
LOC100507577	91
SIAH1	161
N4BP1	511
CBLN1	64
C16orf78	0
ZNF423	731
CNEP1R1	296
HEATR3	97
PAPD5	262
ADCY7	386
BRD7	1151
NKD1	371
SNX20	27
NOD2	17
CYLD	1011
SALL1	735
LOC388276	0
LOC100505619	0
TOX3	48
LOC643714	0
CHD9	992
LOC643802	0
RBL2	1312
AKTIP	1368
RPGRIP1L	93
FTO	1012
IRX3	10
CRNDE	2
IRX5	2
IRX6	0
MMP2	106
LPCAT2	40
CAPNS2	0
SLC6A2	4
CES1P2	0
CES1P1	0
CES1	24
CES5A	2
LOC283856	56
GNAO1	8609
DKFZP434H168	2
MIR3935	0
AMFR	1411
NUDT21	1476
OGFOD1	471
BBS2	2578
MT4	0
MT3	25390
MT2A	6391
MT1L	104
MT1E	3117
MT1M	768
MT1JP	0
MT1A	20
MT1DP	4
MT1B	0
MT1F	1034
MT1G	2446
MT1H	114
MT1IP	0
MT1X	1143
NUP93	207
MIR138-2	0
SLC12A3	0
HERPUD1	1061
CETP	50
NLRC5	145
CPNE2	875
FAM192A	1746
RSPRY1	275
ARL2BP	1297
PLLP	994
CCL22	0
CX3CL1	1636
CCL17	1
CIAPIN1	465
COQ9	1046
POLR2C	733
DOK4	243
CCDC102A	64
GPR114	4
GPR56	6272
GPR97	8
CCDC135	10
KATNB1	572
KIFC3	1044
CNGB1	49
TEPP	11
ZNF319	280
C16orf57	614
MMP15	398
C16orf80	400
CSNK2A2	255
CCDC113	342
PRSS54	4
GINS3	45
NDRG4	8088
SETD6	116
CNOT1	1037
SNORA46	0
SNORA50	0
SLC38A7	114
GOT2	1033
LOC644649	2
CDH8	186
CDH11	649
LOC283867	0
CDH5	615
LOC100505865	7
BEAN1	80
TK2	957
CKLF-CMTM1	0
CKLF	33
CMTM1	3
CMTM2	4
CMTM3	191
CMTM4	2780
DYNC1LI2	7692
CCDC79	0
NAE1	741
CA7	89
PDP2	397
CDH16	0
RRAD	76
FAM96B	1067
CES2	879
CES3	38
CES4A	385
CBFB	544
C16orf70	151
B3GNT9	126
TRADD	137
FBXL8	14
HSF4	763
NOL3	538
KIAA0895L	977
EXOC3L1	19
E2F4	647
ELMO3	60
MIR328	0
LRRC29	150
TMEM208	412
FHOD1	243
SLC9A5	154
PLEKHG4	90
KCTD19	8
LRRC36	18
TPPP3	1431
ZDHHC1	171
HSD11B2	6
ATP6V0D1	1282
AGRP	4
FAM65A	1408
CTCF	670
RLTPR	667
ACD	343
PARD6A	521
C16orf48	279
C16orf86	82
GFOD2	371
RANBP10	342
TSNAXIP1	120
CENPT	831
THAP11	381
NUTF2	1035
EDC4	658
NRN1L	48
PSKH1	601
CTRL	31
PSMB10	721
LCAT	259
SLC12A4	1028
DPEP3	12
DPEP2	32
DDX28	101
DUS2L	115
NFATC3	371
ESRP2	0
PLA2G15	263
SLC7A6	370
SLC7A6OS	65
PRMT7	527
SMPD3	326
ZFP90	634
CDH3	70
CDH1	63
TMCO7	208
HAS3	22
CHTF8	425
CIRH1A	349
SNTB2	441
VPS4A	2589
COG8	153
PDF	6
NIP7	191
TMED6	6
TERF2	693
CYB5B	1606
MIR1538	0
NFAT5	1373
NQO1	1090
NOB1	207
WWP2	1104
MIR140	0
CLEC18A	13
PDXDC2P	151
MIR1972-1	0
MIR1972-2	0
PDPR	669
CLEC18C	2
LOC729513	106
EXOSC6	94
AARS	2797
DDX19B	101
LOC100506083	57
DDX19A	491
ST3GAL2	593
FUK	319
COG4	826
SF3B3	1087
SNORD111B	0
SNORD111	0
IL34	287
MTSS1L	20689
VAC14	446
LOC100130894	183
HYDIN	36
FTSJD1	216
CALB2	372
ZNF23	382
ZNF19	44
CHST4	0
TAT	1
MARVELD3	10
PHLPP2	456
SNORA70D	0
AP1G1	1118
SNORD71	0
ATXN1L	735
ZNF821	162
IST1	1647
PKD1L3	35
DHODH	142
HP	6
HPR	513
TXNL4B	488
DHX38	795
PMFBP1	8
ZFHX3	506
HTA	1
LOC100506172	2
PSMD7	933
LOC283922	49
CLEC18B	11
GLG1	3236
RFWD3	91
MLKL	64
FA2H	178
WDR59	759
ZNRF1	443
LDHD	956
ZFP1	340
CTRB2	0
CTRB1	0
BCAR1	925
CFDP1	833
TMEM170A	84
CHST6	221
CHST5	55
TMEM231	333
GABARAPL2	3565
ADAT1	148
KARS	928
TERF2IP	3893
CNTNAP4	470
MIR4719	0
MON1B	434
SYCE1L	20
ADAMTS18	6
NUDT7	95
VAT1L	321
CLEC3A	4
WWOX	657
MAF	560
DYNLRB2	48
CDYL2	17
CMC2	533
CENPN	47
ATMIN	1029
C16orf46	84
GCSH	849
PKD1L2	7
BCMO1	17
GAN	53
MIR4720	3
CMIP	948
LOC100129617	0
PLCG2	60
SDR42E1	4
HSD17B2	0
MPHOSPH6	253
CDH13	335
MIR3182	0
HSBP1	2268
MLYCD	168
OSGIN1	111
NECAB2	1161
SLC38A8	6
MBTPS1	1191
HSDL1	639
DNAAF1	35
TAF1C	816
ADAD2	18
KCNG4	1
WFDC1	384
ATP2C2	187
KIAA1609	125
COTL1	1310
KLHL36	132
USP10	735
CRISPLD2	668
ZDHHC7	492
KIAA0513	2649
FAM92B	2
LOC400548	2
LINC00311	0
LOC727710	0
KIAA0182	502
GINS2	50
C16orf74	112
MIR1910	0
COX4NB	367
COX4I1	7056
IRF8	35
LOC146513	0
LOC732275	0
LOC400550	36
FOXF1	207
MTHFSD	221
FLJ30679	6
FOXC2	63
FOXL1	102
C16orf95	69
FBXO31	623
MAP1LC3B	2660
ZCCHC14	1055
JPH3	3306
KLHDC4	328
SLC7A5	2238
CA5A	16
BANP	167
ZNF469	355
ZFPM1	118
ZC3H18	541
IL17C	0
CYBA	174
MVD	1191
MGC23284	146
SNAI3	39
RNF166	360
CTU2	188
PIEZO1	903
MIR4722	0
CDT1	36
APRT	279
GALNS	205
TRAPPC2L	393
PABPN1L	4
CBFA2T3	162
ACSF3	303
LINC00304	4
LOC400558	2
CDH15	0
SLC22A31	0
ZNF778	79
ANKRD11	1398
LOC100287036	2
SPG7	1673
RPL13	8963
SNORD68	8
CPNE7	189
DPEP1	0
CHMP1A	1403
C16orf55	58
CDK10	807
SPATA2L	370
C16orf7	820
LOC100128881	14
ZNF276	282
FANCA	21
SPIRE2	439
TCF25	1623
MC1R	83
TUBB3	1683
DEF8	1776
CENPBD1	178
AFG3L1P	263
DBNDD1	1372
GAS8	336
C16orf3	1
LOC100130015	18
PRDM7	0
DOC2B	24
RPH3AL	62
LOC100506388	21
C17orf97	125
FAM101B	144
VPS53	887
FAM57A	228
GEMIN4	79
DBIL5P	24
GLOD4	754
RNMTL1	140
NXN	428
TIMM22	286
ABR	10743
MIR3183	0
BHLHA9	2
TUSC5	10
YWHAE	16088
CRK	930
MYO1C	879
INPP5K	709
LOC100306951	71
PITPNA	2141
SLC43A2	516
SCARF1	212
RILP	263
PRPF8	2471
TLCD2	30
MIR22HG	261
MIR22	0
WDR81	377
SERPINF2	30
SERPINF1	280
SMYD4	239
RPA1	985
RTN4RL1	208
DPH1	288
OVCA2	24
MIR132	0
MIR212	0
HIC1	310
SMG6	1094
SRR	176
TSR1	338
SNORD91B	0
SNORD91A	0
SGSM2	4165
MNT	458
LOC284009	1
METTL16	479
PAFAH1B1	3150
KIAA0664	1394
MIR1253	0
RAP1GAP2	798
OR1D5	2
OR1D2	0
OR1G1	0
OR1A2	0
OR1A1	0
OR1D4	0
OR3A2	0
OR3A1	0
OR3A4P	0
OR1E1	0
OR3A3	0
OR1E2	0
SPATA22	16
ASPA	287
TRPV3	48
TRPV1	254
SHPK	336
CTNS	281
TAX1BP3	6
P2RX5-TAX1BP3	37
TMEM93	20
P2RX5	102
ITGAE	311
GSG2	0
C17orf85	603
CAMKK1	928
P2RX1	34
ATP2A3	299
ZZEF1	652
CYB5D2	235
ANKFY1	1520
UBE2G1	661
SPNS3	6
SPNS2	433
MYBBP1A	341
GGT6	0
SMTNL2	16
ALOX15	2
PELP1	1261
ARRB2	778
MED11	196
CXCL16	330
ZMYND15	38
TM4SF5	0
VMO1	36
GLTPD2	12
PSMB6	1032
PLD2	1077
MINK1	3011
CHRNE	3
C17orf107	16
GP1BA	26
SLC25A11	1307
RNF167	1320
PFN1	1955
ENO3	93
SPAG7	689
CAMTA2	1894
INCA1	49
KIF1C	9449
GPR172B	0
ZFP3	222
ZNF232	120
USP6	55
ZNF594	171
LOC100130950	57
SCIMP	4
RABEP1	2727
NUP88	210
RPAIN	413
C1QBP	458
DHX33	343
DERL2	266
MIS12	366
LOC728392	2522
NLRP1	75
LOC339166	0
WSCD1	1198
AIPL1	0
FAM64A	0
PITPNM3	1400
KIAA0753	277
TXNDC17	272
MED31	59
C17orf100	75
MIR4520A	0
MIR4520B	0
ALOX15P1	2
SLC13A5	971
XAF1	959
FBXO39	1
TEKT1	0
ALOX12P2	53
LOC100506713	55
ALOX12	49
RNASEK-C17ORF49	3
RNASEK	26
C17orf49	0
MIR497HG	244
MIR195	0
MIR497	0
BCL6B	94
SLC16A13	20
SLC16A11	46
CLEC10A	0
ASGR2	11
ASGR1	102
DLG4	4565
ACADVL	6086
MIR324	6
DVL2	441
PHF23	407
GABARAP	5178
CTDNEP1	1712
C17orf81	666
CLDN7	13
SLC2A4	236
YBX2	70
EIF5A	2632
GPS2	837
NEURL4	782
ACAP1	101
KCTD11	138
TMEM95	0
TNK1	17
PLSCR3	3
C17orf61-PLSCR3	1
C17orf61	294
NLGN2	2727
SPEM1	0
C17orf74	2
TMEM102	20
FGF11	517
CHRNB1	406
ZBTB4	3247
SLC35G6	0
POLR2A	2032
TNFSF12	871
TNFSF12-TNFSF13	0
TNFSF13	430
SENP3	134
SENP3-EIF4A1	2
EIF4A1	0
SNORA48	2
SNORD10	6
SNORA67	29
CD68	71
MPDU1	639
SOX15	273
FXR2	1124
SHBG	20
SAT2	1350
ATP1B2	17939
TP53	303
WRAP53	94
EFNB3	372
DNAH2	25
RPL29P2	0
KDM6B	458
TMEM88	190
LSMD1	815
CYB5D1	347
CHD3	3838
SCARNA21	4
LOC284023	181
KCNAB3	101
TRAPPC1	1048
CNTROB	344
GUCY2D	4
ALOX15B	2
ALOX12B	17
MIR4314	0
ALOXE3	6
HES7	25
PER1	1480
VAMP2	5477
TMEM107	175
MIR4521	2
MIR3676	0
C17orf59	264
AURKB	0
LINC00324	13
CTC1	466
PFAS	224
SLC25A35	55
RANGRF	50
ARHGEF15	46
ODF4	0
LOC100128288	91
KRBA2	51
RPL26	6327
RNF222	4
NDEL1	407
MYH10	1500
CCDC42	0
SPDYE4	0
MFSD6L	0
PIK3R6	71
PIK3R5	34
NTN1	551
STX8	431
WDR16	16
USP43	131
DHRS7C	0
GLP2R	4
RCVRN	10
GAS7	2992
MYH13	0
MYH8	0
MYH4	0
MYH1	0
MYH2	0
MYH3	100
SCO1	193
C17orf48	89
TMEM220	192
LOC100289255	2
PIRT	12
SHISA6	629
DNAH9	28
ZNF18	141
MAP2K4	780
MIR744	0
FLJ34690	4
MYOCD	98
ARHGAP44	557
ELAC2	698
HS3ST3A1	10
CDRT15P1	0
COX10	146
CDRT15	0
HS3ST3B1	7
MGC12916	0
CDRT7	0
PMP22	2022
MIR4731	0
TEKT3	14
CDRT4	0
FAM18B2-CDRT4	0
FAM18B2	90
CDRT1	4
TRIM16	134
ZNF286A	148
TBC1D26	67
CDRT15P2	4
MEIS3P1	187
ADORA2B	563
ZSWIM7	358
TTC19	968
NCOR1	1210
PIGL	38
MIR1288	0
CENPV	172
UBB	16054
TRPV2	95
C17orf76-AS1	4283
SNORD49B	0
SNORD49A	5
SNORD65	5
FAM211A	312
ZNF287	117
ZNF624	98
CCDC144A	33
USP32P1	290
FAM106CP	4
KRT16P2	0
TNFRSF13B	0
MPRIP	6867
PLD6	192
FLCN	657
COPS3	525
NT5M	283
SMCR9	0
MED9	598
RASD1	669
PEMT	424
RAI1	585
SMCR5	8
SREBF1	2099
MIR33B	0
TOM1L2	5391
LRRC48	98
ATPAF2	169
C17orf39	251
DRG2	518
MYO15A	77
ALKBH5	1190
LLGL1	1904
FLII	1033
SMCR7	213
TOP3A	303
SMCR8	217
SHMT1	97
EVPLL	4
LOC339240	0
LGALS9C	2
USP32P2	368
FAM106A	0
CCDC144B	32
TBC1D28	0
ZNF286B	23
FOXO3B	107
TRIM16L	71
FBXW10	0
FAM18B1	362
PRPSAP2	544
SLC5A10	4
FAM83G	6
GRAP	102
GRAPL	2
EPN2	3753
B9D1	145
MIR1180	0
MAPK7	250
MFAP4	376
RNF112	680
SLC47A1	428
ALDH3A2	1002
SLC47A2	3
ALDH3A1	10
ULK2	1300
AKAP10	304
SPECC1	995
CCDC144C	42
LGALS9B	1
KRT16P3	0
CDRT15L2	0
CCDC144NL	4
USP22	4311
DHRS7B	318
TMEM11	226
C17orf103	290
MAP2K3	278
KCNJ12	98
KCNJ18	0
C17orf51	573
FAM27L	0
FLJ36000	0
MTRNR2L1	0
MIR4522	0
WSB1	2346
TBC1D3P5	0
KSR1	240
LGALS9	123
NOS2	40
C17orf108	794
NLK	783
PYY2	6
PPY2	0
KRT18P55	2
TMEM97	126
IFT20	187
TNFAIP1	1013
POLDIP2	1569
TMEM199	254
MIR4723	0
SEBOX	0
VTN	35
SARM1	161
SLC46A1	271
SLC13A2	0
FOXN1	0
UNC119	663
PIGS	601
ALDOC	33412
SPAG5	173
SPAG5-AS1	8
SGK494	245
KIAA0100	1774
SDF2	381
SUPT6H	1697
PROCA1	97
RAB34	959
RPL23A	5266
SNORD42B	0
SNORD4A	7
SNORD42A	5
SNORD4B	5
TLCD1	232
NEK8	49
TRAF4	657
C17orf63	315
ERAL1	618
MIR451A	0
MIR451B	0
MIR144	0
MIR4732	0
FLOT2	1703
DHRS13	158
PHF12	600
SEZ6	441
PIPOX	784
MYO18A	1393
TIAF1	12
CRYBA1	0
NUFIP2	1166
MIR4523	0
TAOK1	2026
ABHD15	110
TP53I13	454
GIT1	3969
ANKRD13B	608
CORO6	722
SSH2	256
EFCAB5	16
NSRP1	760
MIR423	0
MIR3184	0
SLC6A4	0
BLMH	337
TMIGD1	0
CPD	790
GOSR1	712
TBC1D29	1
LRRC37BP1	328
SH3GL1P2	2
SUZ12P	265
CRLF3	295
ATAD5	40
TEFM	93
ADAP2	153
RNF135	139
DPRXP4	0
MIR4733	1
NF1	1789
OMG	1353
EVI2B	29
EVI2A	386
RAB11FIP4	3803
MIR4724	0
MIR193A	1
MIR4725	0
MIR365B	0
C17orf79	770
UTP6	443
SUZ12	527
LRRC37B	260
SH3GL1P1	8
RHOT1	924
ARGFXP2	2
RHBDL3	587
C17orf75	352
MIR632	0
ZNF207	1092
PSMD11	475
CDK5R1	1599
MYO1D	364
TMEM98	595
SPACA3	0
ACCN1	124
AA06	0
CCL2	68
CCL7	0
CCL11	0
CCL8	3
CCL13	0
CCL1	0
C17orf102	12
TMEM132E	144
CCT6B	36
ZNF830	158
LIG3	234
RFFL	39
RAD51L3-RFFL	0
RAD51D	107
FNDC8	26
NLE1	172
UNC45B	8
SLC35G3	0
SLFN5	47
SLFN11	174
SLFN12	26
SLFN13	27
SLFN12L	5
SLFN14	1
SNORD7	2
PEX12	285
AP2B1	4955
RASL10B	700
GAS2L2	10
C17orf50	19
MMP28	923
TAF15	2248
C17orf66	4
CCL5	138
RDM1	3
LYZL6	0
CCL16	0
CCL14-CCL15	0
CCL14	0
CCL15	0
CCL23	0
CCL18	0
CCL3	26
CCL4	34
TBC1D3B	3
CCL3L1	0
CCL3L3	0
CCL4L2	0
CCL4L1	0
TBC1D3C	2
TBC1D3H	0
TBC1D3G	3
ZNHIT3	596
MYO19	208
PIGW	50
GGNBP2	811
DHRS11	319
MRM1	88
LHX1	0
AATF	404
MIR2909	0
ACACA	1438
C17orf78	0
TADA2A	192
DUSP14	406
SYNRG	647
DDX52	235
HNF1B	1
LOC284100	0
TBC1D3	0
TBC1D3F	0
LOC440434	209
MRPL45	279
GPR179	30
SOCS7	940
ARHGAP23	3188
SRCIN1	1277
C17orf96	334
MIR4734	0
MLLT6	4833
MIR4726	0
CISD3	273
PCGF2	166
PSMB3	598
PIP4K2B	4889
CWC25	193
MIR4727	0
C17orf98	0
RPL23	3993
SNORA21	2
LASP1	2327
LOC100505576	349
FBXO47	2
FLJ43826	2
LOC100131347	12
PLXDC1	1346
ARL5C	2
CACNB1	1192
RPL19	6243
STAC2	559
FBXL20	626
MED1	504
CDK12	281
NEUROD2	558
PPP1R1B	8127
STARD3	796
TCAP	99
PNMT	186
PGAP3	582
ERBB2	738
MIR4728	0
MIEN1	971
GRB7	3
IKZF3	6
ZPBP2	0
GSDMB	243
ORMDL3	1658
LRRC3C	0
GSDMA	0
PSMD3	1199
CSF3	6
MED24	1035
SNORD124	0
THRA	5572
NR1D1	741
MSL1	1323
CASC3	2847
RAPGEFL1	1143
WIPF2	1108
CDC6	42
RARA	410
GJD3	20
TOP2A	8
IGFBP4	921
TNS4	0
CCR7	13
SMARCE1	1096
KRT222	106
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
KRT10	244
TMEM99	82
KRT12	0
KRT20	2
KRT23	0
KRT39	0
KRT40	2
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
LOC730755	0
KRTAP2-4	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
KRTAP9-1	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP16-1	0
KRTAP17-1	0
KRT33A	0
KRT33B	0
KRT34	0
KRT31	22
LOC100505782	0
KRT37	0
KRT38	0
KRT32	0
KRT35	0
KRT36	0
KRT13	0
KRT15	1
KRT19	24
LOC147093	0
KRT9	0
KRT14	0
KRT16	0
KRT17	62
KRT42P	4
EIF1	7398
GAST	1
HAP1	751
JUP	686
LEPREL4	285
FKBP10	1003
NT5C3L	889
KLHL10	5
KLHL11	26
ACLY	1161
TTC25	72
CNP	6562
DNAJC7	917
NKIRAS2	318
ZNF385C	30
DHX58	259
KAT2A	1816
HSPB9	2
RAB5C	3063
KCNH4	31
HCRT	0
GHDC	387
STAT5B	1629
STAT5A	169
STAT3	1580
PTRF	1859
ATP6V0A1	3761
NAGLU	260
HSD17B1	220
COASY	679
MLX	278
PSMC3IP	43
FAM134C	974
TUBG1	373
TUBG2	1826
PLEKHH3	335
CCR10	58
CNTNAP1	1349
EZH1	1464
LOC100190938	31
RAMP2	464
VPS25	314
WNK4	52
